ID,CustomerID,Product_Category,Purchase_Date,Price,Quantity,Product_Description,Country,Phone_Number,Email
218,CUST_218,Electornics,2024-12-03,99999.99,4.0,New many food soon plant that.,United Kingdom,812716 0211,lblack@example.net
219,CUST_219,Electronics,20/09/2024,332.0,4.0,Full on finish company tonight.,Canada,536.487.8880x65582,raymond05@example.org
220,CUST_220,Sports,Nov 24 2024,113.48,13.0,Someone figure maybe know.,United Kingdom,001-531-534-4718x4659,carlsonandrea@example.net
221,CUST_221,Grocery,12/07/2024,101.27,6.0,Deal each every big wonder.,CAN,247561 9275,scott31@example.com
222,CUST_222,Books,2024-04-29,85.2,12.0,Agreement imagine important thus.,Canada,609 746 5901x502,mike39@example.org
223,CUST_223,nan,2024-05-21,226.63,3.0,"Vote, water, wear. - alone",United Kingdom,+1-451-585-1683,edwardsdaniel@example.org
224,CUST_224,Books,Mar 06 2024,376.1,18.0,Information three certain reality magazine.,Canada,001 591 292 7189x420,terrythomas@example.net
225,CUST_225,Grocery,Aug 02 2024,275.82,11.0,Do including upon man.,usa,001-686-725-6917x3494,joselopez@example.org
226,CUST_226,Furniture,Apr 25 2024,319.03,7.0,Result indicate chance.,UK,+1 769 652 6426x82142,jlawson@example.com
227,CUST_227,Books,Jan 08 2025,-199.99,7.0,Detail year continue side.,USA,987.898.1711x45340,ibrown@example.com
228,CUST_228,Sports,Jan 27 2025,443.23,3.0,"Door, often, goal, west. - husband",Usa,700-379-8423x49324,jonathan12@example.org
229,CUST_229,Sports,Apr 24 2024,-199.99,5.0,Brother front player.,United Kingdom,001 611 854 1234x24531,omendez@example.org
230,CUST_230,Sports,20/01/2025,36.32,10.0,Hold room stuff hear produce turn.,CAN,231-391-5624x2038,lisa19@example.com
231,CUST_231,Grocery,2025-01-21,464.67,15.0,Simple that husband.,usa,964-456-5558x55497,francisco82@example.org
232,CUST_232,Furniture,Oct 02 2024,231.25,,"Energy, fish, Democrat, administration, project. - hotel",Canada,+1 651 210 7182,stephen15@example.org
233,CUST_233,Furniture,Dec 24 2024,463.46,4.0,High travel instead in.,Canada,+1-323-557-9802x7448,hernandezeric@example.com
234,CUST_234,nan,05/06/2024,415.54,16.0,Area interview less treat bill performance.,usa,+1 243 561 4644x2251,jennaashley@example.com
235,CUST_235,Grocery,Nov 12 2024,267.27,5.0,Coach price card.,UK,643259 1692,jeffreyday@example.net
236,CUST_236,Furniture,26/06/2024,418.84,8.0,Agree model religious film.,United Kingdom,(343)434-5461x102,larsonjane@example.org
237,CUST_237,Furniture,08/01/2025,102.98,9.0,Ball beautiful young democratic.,Canada,(274)221-2718,phampton@example.net
238,CUST_238,Sports,2024-11-20,146.68,14.0,Go already current less stock.,Usa,855-515-2034x584,pamela93@example.org
239,CUST_239,Sports,22/01/2025,153.27,3.0,Unit great again will strong.,CAN,783-555-8948x96938,eric49@example.net
240,CUST_240,Electornics,Jan 14 2025,465.19,3.0,Paper hand hand truth always lose.,Usa,560773 6744x0932,heather48@example.org
241,CUST_241,nan,Aug 10 2024,33.89,16.0,Impact PM training modern deal purpose.,Canada,(365)585-4516x6260,amandawarren@example.com
242,CUST_242,Books,05/01/2025,344.9,4.0,List social herself.,United Kingdom,001-705-301-8846x152,brandon06@example.net
243,CUST_243,Electornics,27/09/2024,401.17,,Seat so guy.,UK,677 685 2978x8776,brent52@example.com
244,CUST_244,Furniture,Aug 01 2024,444.51,9.0,Usually population necessary.,United Kingdom,781873 5829,morgangibbs@example.net
245,CUST_245,Books,Jan 05 2025,436.18,9.0,Several nor page so cover thing.,United Kingdom,485965 8693,paulhuber@example.org
246,CUST_246,nan,2025-01-24,399.28,19.0,Listen bad generation health prevent watch.,CAN,(394)773-2874,jmccormick@example.org
247,CUST_247,Furniture,2024-07-07,248.38,15.0,"Both, quickly, music, network, over, practice. - certainly",Usa,(984)848-8186,xheath@example.org
248,CUST_248,Books,Jan 27 2025,361.53,15.0,Group front response bed participant up.,United Kingdom,697-600-1681,ashley34@example.com
249,CUST_249,nan,2025-01-06,78.38,12.0,TREE EVERYONE THEIR CHAIR.,usa,001 756 622 3056,sandra33@example.net
250,CUST_250,Grocery,2024-11-17,170.21,4.0,Group should high American pull.,CAN,407484 2044,wernerryan@example.com
251,CUST_251,Electornics,05/12/2024,484.72,18.0,Government ground respond memory American boy.,Usa,+1 505 782 0542,paulcruz@example.net
252,CUST_252,Books,Jul 09 2024,359.55,18.0,Poor leg remember rich son.,United Kingdom,8239270504,ojohnson@example.net
253,CUST_253,Grocery,Jan 05 2025,172.13,5.0,Run cup series that cold away.,USA,+1 874 494 7898x005,kevin59@example.org
254,CUST_254,Electronics,Mar 17 2024,67.96,15.0,Pattern need there they.,United Kingdom,001-544-888-9316,shubbard@example.org
255,CUST_255,Sports,May 02 2024,327.44,17.0,Also difficult wide.,UK,654-358-3807,annecampbell@example.com
256,CUST_256,Electronics,06/10/2024,84.61,18.0,Cold bar final would.,CAN,719-443-8830,chenterrance@example.net
257,CUST_257,nan,Nov 29 2024,225.22,,Foreign outside ground manage choose.,CAN,+1 803 828 7687,michael97@example.org
258,CUST_258,Furniture,Mar 03 2024,218.74,15.0,"Small, might, trip, mouth. - need",UK,685325 0141x5865,benjaminwallexample.com.
259,CUST_259,nan,Mar 04 2024,121.35,13.0,Then above agreement fear relationship single.,CAN,+1-709-246-6018x50710,johnny06@example.com
260,CUST_260,Clothing,Mar 11 2024,454.69,3.0,"Parent, quality, past, sometimes, character, drive. - son",Canada,347.934.8722x5205,lgonzalez@example.org
261,CUST_261,Grocery,08/09/2024,329.34,,"During, if, key, generation. - career",Canada,001-411-768-8317x334,hendersondarin@example.org
262,CUST_262,Electronics,Jul 25 2024,14.93,6.0,TREE ONCE HEART DROP INDEED.,usa,(307)619-7047,cknight@example.net
263,CUST_263,nan,2024-12-13,276.66,1.0,Trial sometimes between others operation from.,Usa,539 946 7986,martinezchristine@example.com
264,CUST_264,Clothing,2024-06-12,101.66,19.0,Language purpose nearly stand able skill.,Usa,428-289-0714x444,abrennan@example.com
265,CUST_265,Furniture,02/03/2024,134.5,13.0,Close stop everything.,usa,658.674.8996x29633,mercedesmclaughlin@example.com
266,,Furniture,Jun 05 2024,407.94,14.0,MANY REALITY PARTY ESPECIALLY NATURE.,CAN,2972998204,davidgarcia@example.com
267,,Electornics,11/11/2024,482.12,12.0,Large cover note hard serve.,Usa,521.413.7932,anthonynunez@example.net
268,CUST_268,nan,2024-11-07,427.28,3.0,Any American thousand ago.,USA,001-812-815-8271x964,phelpsandrew@example.com
269,CUST_269,Grocery,Jan 06 2025,183.78,13.0,Different foreign face.,usa,+1 879 598 5594,philip36@example.net
270,CUST_270,Books,Jul 07 2024,25.77,16.0,Light five instead note.,CAN,517 365 0312x53879,henryrobert@example.org
271,CUST_271,Electornics,2024-03-19,161.76,9.0,Ok position network return.,United Kingdom,(595)415-2291x05204,evansjerry@example.com
272,CUST_272,nan,2025-01-08,272.08,1.0,"Remain, great, crime, hot, happen, both. - news",usa,231-463-4979x46664,trevinojessica@example.com
273,CUST_273,Clothing,Mar 20 2024,222.45,10.0,PREVENT EVEN BACK.,Usa,+1 641 777 1933x5158,johnsonlaura@example.org
274,CUST_274,Electronics,Apr 05 2024,444.18,16.0,ADMIT ON ART.,United Kingdom,661 967 9730x868,bcampbell@example.org
275,CUST_275,Sports,May 25 2024,496.17,2.0,DEMOCRAT ACTIVITY SAY STREET PAST.,usa,416-342-6233x88771,madelinegreen@example.org
276,CUST_276,Electornics,30/06/2024,343.97,16.0,Reduce eat by finally family.,Canada,+1-615-348-8176,jasminenichols@example.net
277,,Books,30/11/2024,63.41,19.0,World region perform should.,Usa,001-831-216-5133,cassandra69@example.com
278,CUST_278,Furniture,Jun 17 2024,184.58,,"School, campaign, ok. - benefit",Canada,6728721020,toddoliverexample.org.
279,CUST_279,nan,Jul 20 2024,266.28,11.0,Organization skill southern.,USA,001-244-929-2134x8765,nicholasbrown@example.com
280,,Electronics,24/11/2024,173.39,4.0,Whole should reality phone process.,Canada,614773 3279,nbrowning@example.com
281,CUST_281,Grocery,2025-01-04,-199.99,5.0,Still figure she.,USA,793-266-1766,william76@example.net
282,CUST_282,Books,14/05/2024,59.38,,"Tv, occur, yard. - personal",USA,8065972463,jasonhayes@example.com
283,CUST_283,Clothing,Jan 01 2025,70.96,11.0,"Network, find, pick, individual, whom, agent. - pressure",CAN,560.931.9711x6145,fatkinson@example.com
284,CUST_284,Sports,Oct 26 2024,67.38,19.0,"Budget, quite, point. - positive",Usa,7947267186,jennifer70@example.com
285,CUST_285,Furniture,13/02/2025,167.68,8.0,Purpose across carry.,CAN,399-844-5046x9184,awilson@example.org
286,CUST_286,Electronics,2024-12-09,152.57,8.0,Serve road until movement machine.,United Kingdom,(885)897-0159,clineericexample.net.
287,CUST_287,Electornics,2024-03-24,168.89,6.0,"These, over, material. - reflect",Usa,239-213-1104x981,huntervaldez@example.org
288,CUST_288,Electronics,25/10/2024,178.78,15.0,Yes beyond PM statement pattern.,United Kingdom,+1 517 732 7748x996,ljoseph@example.net
289,CUST_289,Furniture,Aug 22 2024,35.33,11.0,Woman real his.,Canada,001-878-950-1171x7647,conealexample.org.
290,CUST_290,Clothing,Mar 29 2024,138.45,15.0,Where unit outside opportunity according possible.,UK,+1-203-247-1446x41624,stacey54@example.org
291,CUST_291,Clothing,Aug 17 2024,498.91,11.0,"Their, key, trial. - himself",CAN,815.488.6551,hjonesexample.com.
292,CUST_292,Clothing,20/03/2024,419.96,12.0,Company home dinner American Republican capital.,Usa,(684)305-8230x1265,johnjones@example.org
293,CUST_293,nan,24/10/2024,385.99,13.0,Show type tax dream move body.,USA,001 930 381 6035x63927,mshannon@example.net
294,CUST_294,Sports,25/07/2024,203.82,15.0,Morning response garden author change international.,Canada,238 837 1563,gpham@example.com
295,CUST_295,Books,2024-10-24,477.03,5.0,Him prepare exist pressure stuff blood.,Canada,865 530 7706,thomastony@example.org
296,CUST_296,Sports,18/05/2024,93.08,17.0,Particularly party purpose owner.,USA,+1 313 669 2955x36885,silvaamberexample.org.
297,CUST_297,Clothing,19/11/2024,229.53,14.0,IDENTIFY CHANCE WIND ANYTHING HAIR.,UK,+1-282-754-0529,anthonykey@example.net
298,CUST_298,Electronics,14/02/2025,442.72,8.0,Yet particular white send win.,United Kingdom,+1 960 757 8841x6267,evansblake@example.net
299,CUST_299,Grocery,2024-12-05,218.09,8.0,Question black option.,UK,(592)759-3008x423,petersonjohnathan@example.org
300,CUST_300,Furniture,Dec 03 2024,251.14,,Buy enter my you present worker.,USA,251-365-3431x9695,sharonjohnsonexample.com.
301,CUST_301,Grocery,2024-08-25,439.32,2.0,"Hot, own, relationship, administration, specific, decision. - experience",Canada,975-686-5359x803,lauren72@example.org
302,CUST_302,nan,23/02/2025,79.5,7.0,Only them trade.,Canada,001 248 678 5625x08328,andersontiffany@example.org
303,CUST_303,nan,Jan 30 2025,344.87,9.0,NORTH DIFFERENCE TOO ELECTION ROLE GENERAL.,UK,+1-758-770-6236x437,robert32@example.org
304,CUST_304,nan,04/12/2024,99999.99,17.0,Yes air agent several.,United Kingdom,001 692 657 3961,chapmanhenry@example.com
305,CUST_305,Electronics,23/02/2025,316.31,7.0,Option build teacher.,UK,667 252 6342,cooperalyssa@example.org
306,CUST_306,nan,2025-02-13,412.5,14.0,"EXPLAIN, RATHER, PASS, MEAN, MODEL. - STANDARD",Canada,4024754607,bjones@example.com
307,CUST_307,Clothing,2024-10-11,13.07,4.0,Wrong yes environment court.,CAN,253-577-2118x3844,sarahpace@example.com
308,CUST_308,Electronics,2024-07-23,423.18,17.0,When reach today.,Canada,001 576 207 3198,owenjoel@example.net
309,CUST_309,Books,2024-05-05,315.1,14.0,Big discussion family fly.,Canada,577 812 6905,amy54@example.net
310,CUST_310,Electornics,29/09/2024,215.92,2.0,Husband finally appear.,United Kingdom,(369)977-8742,davidhernandez@example.net
311,CUST_311,Clothing,Sep 14 2024,96.64,6.0,Add according product for month.,CAN,613.944.2278x2499,dpadilla@example.net
312,CUST_312,Books,Feb 06 2025,73.49,17.0,Degree buy phone individual law.,usa,437.270.8523x166,frojas@example.com
313,CUST_313,Electornics,May 22 2024,259.93,7.0,Find only grow once eight player.,usa,295918 0106x596,pbrown@example.net
314,CUST_314,Furniture,09/11/2024,358.91,11.0,"Record, accept, technology, machine. - TV",UK,+1-365-644-5039x84588,bcarter@example.net
315,CUST_315,Electornics,Apr 21 2024,14.19,19.0,"Soon, these, expect, involve, should, full. - tax",Canada,521.351.8473x54241,fitzgeraldkristen@example.com
316,CUST_316,Clothing,16/11/2024,18.47,9.0,"Partner, simple, foreign, nation, painting. - organization",UK,(971)340-2155,phamwalter@example.com
317,CUST_317,Furniture,2024-04-01,476.92,15.0,"Young, want, page, break, both. - yes",United Kingdom,001 803 867 7412,wardbryan@example.org
318,CUST_318,Furniture,15/04/2024,193.99,7.0,You most across hospital.,UK,+1-917-788-0048x4421,butlerbrian@example.com
319,CUST_319,Electronics,14/05/2024,342.04,10.0,Fall yourself seat word meeting.,United Kingdom,606-925-1819,smithrobert@example.org
320,CUST_320,Clothing,Nov 20 2024,143.34,12.0,"Child, quickly, under, new. - which",UK,314.897.1032x332,davieskevin@example.net
321,CUST_321,Clothing,Oct 17 2024,272.64,1.0,"Ball, begin, up, high. - instead",United Kingdom,(255)649-5042x19837,anthony67@example.com
322,,Clothing,Nov 14 2024,400.22,10.0,Serve main spring live.,USA,(870)236-9398x666,kwebb@example.net
323,CUST_323,Electornics,Mar 05 2024,471.55,11.0,Throw another most article.,Canada,227-825-9054x94981,joshuagutierrez@example.com
324,CUST_324,Electornics,Sep 28 2024,209.35,17.0,Both off throughout must office idea.,UK,3453273275,danielle62@example.com
325,CUST_325,Electronics,2024-11-04,26.8,6.0,"Generation, some, long. - worker",United Kingdom,001-638-753-5365x720,julian22@example.org
326,CUST_326,Furniture,16/11/2024,123.25,1.0,Training serious fight.,CAN,594.213.1101x363,toni19@example.com
327,CUST_327,Books,2024-06-02,245.95,18.0,Responsibility break right.,CAN,001 345 869 7035x675,kevingomez@example.com
328,CUST_328,Grocery,15/05/2024,112.95,9.0,Miss threat movement.,USA,463 893 7906x866,fbishop@example.net
329,CUST_329,Electornics,2024-07-09,84.42,5.0,Quickly dog property in each.,USA,(925)935-7271,hgutierrez@example.org
330,,Electronics,2024-10-06,494.06,1.0,West put herself attorney year.,United Kingdom,352982 8049x5237,crobinson@example.net
331,CUST_331,Books,02/11/2024,340.25,1.0,Money hear nothing director police.,CAN,305 623 2737,tracychen@example.com
332,CUST_332,Furniture,2024-09-05,196.61,16.0,Professional different draw reason any stop.,United Kingdom,928.937.8762x19032,pwilliamsexample.net.
333,CUST_333,Sports,2025-02-05,134.67,4.0,Lawyer only national performance according half.,CAN,001-754-460-4243,marialawrence@example.net
334,CUST_334,Grocery,2024-07-20,272.38,2.0,Often chair offer college their artist.,Canada,480807 9609x691,xlewis@example.net
335,CUST_335,Electronics,30/06/2024,214.19,2.0,Start east plan.,United Kingdom,979-924-7792,diazbecky@example.com
336,CUST_336,Furniture,Sep 02 2024,464.7,19.0,MYSELF FATHER IMAGINE BENEFIT HIS LIST.,Canada,468.304.5496,jamielee@example.net
337,,Sports,Dec 13 2024,431.68,,Draw late hot move back focus record.,usa,597.297.8765,kfletcher@example.org
338,CUST_338,Furniture,Dec 29 2024,465.42,13.0,Probably them story.,Usa,847-979-9544x4541,nlewis@example.org
339,CUST_339,Electornics,2024-06-07,216.25,19.0,Land perhaps allow.,USA,001-221-694-7019,sean01@example.net
340,CUST_340,Clothing,2024-06-13,180.63,7.0,Medical decision ago either to mother.,UK,001 330 264 3723x8345,fellison@example.org
341,CUST_341,Sports,Apr 28 2024,225.78,2.0,If away behind.,UK,517 208 3471,christopherharrell@example.com
342,CUST_342,Electornics,Nov 27 2024,315.07,5.0,General sure letter than technology necessary.,USA,550706 7405,uporter@example.com
343,CUST_343,Furniture,14/07/2024,264.73,7.0,"Piece, while, well, cultural. - treatment",Usa,692 338 1780x80921,miranda97example.net.
344,CUST_344,Grocery,04/11/2024,206.49,4.0,Can hard structure past forget.,UK,(221)762-0446,piercemelissa@example.net
345,CUST_345,Electornics,Dec 27 2024,468.3,12.0,Task give think as middle.,CAN,429.876.3177x981,ggardner@example.net
346,CUST_346,Electornics,2024-09-29,250.87,1.0,That people according catch ground room.,UK,996686 9707,rschultz@example.org
347,CUST_347,Clothing,29/02/2024,417.38,6.0,Threat crime commercial.,UK,(564)515-7600x7946,yowenexample.org.
348,CUST_348,Grocery,May 18 2024,172.23,18.0,Difference may hospital still central performance.,Usa,001 571 886 7464,benjaminmichele@example.com
349,CUST_349,Electronics,2024-06-13,328.35,4.0,"Others, receive, budget, determine, effect, gas. - manager",Usa,+1 209 525 2706x28480,mwise@example.com
350,CUST_350,Sports,2024-10-13,154.53,9.0,Suffer unit whose national.,usa,708 264 5690x82226,sarah35@example.net
351,CUST_351,Clothing,Jun 14 2024,458.89,1.0,"Road, close, Republican, computer. - minute",USA,582 741 1922x25584,mroberts@example.net
352,CUST_352,Electronics,May 13 2024,213.96,7.0,Speak red man including street car.,CAN,(665)679-3110x69105,crystal89@example.org
353,CUST_353,Furniture,23/12/2024,328.75,17.0,Your want million might foot charge.,Usa,895.967.8129,andersonmisty@example.org
354,CUST_354,Furniture,Dec 17 2024,349.27,15.0,Record cultural just recent add assume.,UK,492-789-8525,jessicawolf@example.net
355,CUST_355,Furniture,Feb 08 2025,174.12,18.0,SECTION EXPECT BED ECONOMY.,CAN,584-978-1202,wendy89@example.org
356,CUST_356,Books,2025-02-09,464.01,9.0,FREE PRACTICE USE.,United Kingdom,+1-295-487-8546,nguyensusan@example.com
357,CUST_357,Sports,Oct 01 2024,300.49,14.0,TRUE USUALLY ASK.,Canada,351.944.7276,anthony77example.net.
358,CUST_358,Furniture,2024-10-02,358.68,8.0,"Thousand, small, drive, show, consider, represent. - your",Canada,840 205 2314x031,chill@example.org
359,,Clothing,19/01/2025,187.72,5.0,"Although, their, director. - base",United Kingdom,+1-853-786-0303x5283,diane22@example.org
360,CUST_360,Grocery,Apr 16 2024,132.36,7.0,"Bed, get, lose, reason. - know",USA,+1-400-275-3338,william98@example.com
361,CUST_361,Furniture,Jul 15 2024,459.23,13.0,Buy sell coach while need.,USA,670-836-4369,bailey31@example.org
362,CUST_362,Sports,Sep 11 2024,395.41,11.0,Exactly will you school.,UK,+1 431 853 2850,brianna64@example.com
363,CUST_363,Furniture,03/07/2024,54.55,6.0,Moment tax those box class.,USA,(552)971-4053,jonathan40@example.com
364,CUST_364,Sports,2024-03-08,428.23,18.0,Red part professor act want member.,usa,257 991 2516,zthomas@example.net
