CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_162,Jeremy Macias,1965-05-31,FR,"385 Angela Station, West Theresa, AL 87938",No,475352160,TAX-162-69,Unknown,Yes,Bachelors,119936.73,
CIT_163,Christina Davenport,Nov 29 1975,France,"082 Holmes Glens Suite 551, Thomastown, IA 35293",Registered,INVALID_reveal,,S,None,HS,61695.87,
CIT_164,Caroline Thompson,1935-09-02,FRANCE,"PSC 2540, Box 2115, APO AE 15918", ,555152200,TAX-164-96,Divorced,None,Bachelors,71394.87,
CIT_165,JOHN LYNCH,1960-11-15,FR,"892 Perkins Dam Suite 453, Nicoleland, PA 29186",Registered,775062402,TAX-165-49,Unknown,No,Masters,68818.16,1954.0
CIT_166,KIMBERLY SCOTT,1967-11-30,India,"690 Jacob Vista; Pinedahaven; NJ 20300,",Registered,410797538,TAX-166-34,Divorced, ,High School,42131.99,
CIT_167,KELLY VILLEGAS,1964-09-17,America,"327 Jessica River Apt. 309, Chenshire, NC 69453",Y,228441949,TAX-167-49,Divorced,None,HS,142524.48,
CIT_168,Rick Hunter,1980-06-25,America,"USS Bartlett, FPO AA 14443",Registered,INVALID_fund,TAX-168-05,Widowed,None,Masters,87190.27,
CIT_169,Rachael Thompson,1941-07-20,India,"267 Williamson Stravenue, Lake Kristinamouth, MA 18102",N,INVALID_establish,TAX_169_69,Divorced,Yes,Masters,58687.06,
CIT_170,Brooke Henderson,1984-07-03,FRANCE,"7435 William Prairie Suite 753, Reevesview, PW 92310",No,850593548,TAX-170-38,Widowed,No,Doctorate,115364.35,
CIT_171,KATHLEEN RHODES,1936-01-03,FRANCE,"79111 Brian Crossroad; West Darrenberg; CO 24246,",Y,B20165938,TAX-171-78,Widowed,Yes,Masters,84279.08,
CIT_172,THOMAS MACK,1969-11-20,FRANCE,"674 Michelle Gateway, South Alexandra, OR 38159",Y,INVALID_position,TAX-172-49,Single, ,PhD,98379.27,1997.0
CIT_173,JOHN MARTIN,1977-11-23,France,"4373 Richard Trace Apt. 660, Camachoborough, WI 46353", ,INVALID_trip,TAX-173-59,Single,None,Masters,110192.58,
CIT_174,Jesse Weber,1956-12-25,FR,"51886 Hartman Drives Apt. 184; North Streetacybury; FL 86544,",Yes,INVALID_arm,TAX-174-94,Divorced, ,Masters,13665.38,1965.0
CIT_175,Rebekah Kirby,1997-09-29,IND,"49158 Sexton Landing, North Donna, GU 91754",No,021043416,TAX-175-77,S,No,High School,54028.47,1986.0
CIT_176,Robert Osborne,1979-04-12,France,"3582 Colon Grove, Ericaberg, PR 22548",Yes,746660468,TAX-176-32,Divorced, ,Masters,11332.6,
CIT_177,MS. JENNIFER NELSON,1939-07-15,FRANCE,"17030 Sullivan Summit, Elizabethland, ME 75495",Registered,491434787,TAX-177-82,Widowed, ,PhD,77731.98,1954.0
CIT_178,Edward Shah,1987-11-26,US,"8095 Herrera Ridges, North Karenberg, MI 36489",N,533738601,TAX-178-77,Unknown,Pending,Masters,96978.33,
CIT_179,SOPHIA FARMER MD,1953-01-05,USA,"134 Franklin Mill, South Robertmouth, MO 32419",Registered,L89444709,TAX_179_07,Divorced, ,HS,19745.77,
CIT_180,Madison Ellison,1955-12-05,USA,"208 Hansen Lodge Suite 584, Lake Richard, ND 56816",Yes,U73849965,TAX_180_09,Unknown,Pending,Doctorate,35278.81,
CIT_181,GEORGE GIBSON,1982-04-24,USA,"60896 Bell Branch, Port Jeremyfurt, VA 13801", ,825311583,TAX-181-79,Divorced,No,High School,66370.27,
CIT_182,CHRISTINA HAMILTON,1978-13-32,Bharat,"029 Adams Mission, Samanthastad, SC 25824",No,544107428,TAX-182-52,Unknown, ,HS,116429.86,
CIT_183,Elizabeth Clark,1946-09-17,France,"1277 Alec Viaduct Suite 859, Brycetown, CT 53987",Y,165300879,TAX-183-12,S, ,HS,75105.34,
CIT_184,JAMES KNOX,1975-04-11,Bharat,"Unit 3898 Box 4709; DPO AE 98599,",Y,INVALID_former,TAX-184-86,Married,Pending,Doctorate,136092.96,1956.0
CIT_185,Kaitlyn Beck,1968-13-32,India,"65103 Martin Ports Suite 133, New Vanessafort, PA 15421",Y,036158953,,Divorced,None,Masters,149525.0,
CIT_186,MARY CLARK,1964-02-09,Bharat,"030 Kristen Tunnel Apt. 574, Nathanielborough, PA 76749",No,158169220,TAX-186-82,Single,Pending,High School,62017.29,
CIT_187,Antonio Garza,1974-07-20,FRANCE,"87415 Mcguire Fords, Anthonybury, ID 16492", ,INVALID_fast,TAX-187-54,Unknown,No,High School,114329.06,
CIT_188,Maria Gonzalez,1965-10-22,Bharat,"1415 Leslie Meadow Suite 378, Jenniferport, PR 52716",Yes,INVALID_actually,TAX-188-44,Unknown, ,Masters,140465.33,
CIT_189,Nicole Torres,1968-11-20,FR,"942 Alexander Rest, West Neil, VT 75731",Y,INVALID_industry,TAX-189-23,Widowed,None,Doctorate,107927.71,1962.0
CIT_190,JONATHAN CARTER,1983-11-28,United States,"1709 Todd Ports; North Alextown; WA 53132,", ,023978851,TAX_190_41,Unknown, ,Masters,145984.98,
CIT_191,AUDREY BOYLE,1973-13-32,United States,"5916 Erika Terrace Apt. 120, Garciaton, OK 56211",Y,INVALID_never,TAX_191_37,Divorced,Yes,High School,95599.48,
CIT_192,Susan Jackson MD,2001-13-32,India,"754 Jessica Freeway; Tatechester; PA 27974,",Y,INVALID_design,TAX-192-07,Widowed,No,Masters,138915.68,1969.0
CIT_193,Anthony George,1999-13-32,USA,"293 Sheila Track Suite 201, Lake Robertbury, FM 66816", ,F55365053,TAX-193-38,Unknown,No,PhD,60214.11,
CIT_194,Misty Larson,1994-08-15,United States,"5449 Oliver Spring, New Steven, OR 99564",Y,H62487333,TAX-194-24,Single, ,PhD,98182.3,
CIT_195,Kimberly Johnson,1963-08-07,FRANCE,"328 Singleton Canyon; Raymouth; AL 21409,",Y,V11149303,TAX-195-31,Married,Pending,HS,120297.4,
CIT_021,Jennifer Chung,1983-03-05,Bharat,"0328 Clayton Orchard, Castroside, NC 33181",No,INVALID_here,TAX-196-55,Married,None,High School,67916.82,1981.0
CIT_197,Michelle Smith,1938-10-30,France,"87856 Amanda Locks Suite 551, New Jonathon, MH 99652",Y,039790215,TAX-197-97,Divorced, ,High School,146750.34,1956.0
CIT_011,Travis Gonzalez,1986-03-11,India,"PSC 6182, Box 0589, APO AP 53960",Y,056104733,TAX-198-99,Single, ,HS,136436.1,
CIT_199,Donald Gonzalez,1973-08-03,FR,"191 Russell Route Apt. 868, East Ethan, ME 78784",N,500566354,TAX-199-99,Divorced,No,High School,134422.78,1985.0
CIT_200,MEGHAN RAMIREZ,1980-07-08,FRANCE,"923 Faulkner Meadows Suite 548, South Taylor, ID 14496",Yes,102712639,TAX-200-13,Single,No,HS,-8387.0,
CIT_201,Christopher Lowe,1958-02-06,FR,"60175 Jones Passage; Luisbury; LA 55918,",Registered,INVALID_law,TAX-201-61,Divorced,No,Masters,131332.55,
CIT_202,Erin Porter,1977-06-09,FR,"256 Porter Path Apt. 413, Crystalland, FL 42011",No,388432196,TAX_202_90,S,Yes,HS,120817.44,
CIT_203,Anthony Goodwin,2000-06-10,Bharat,"472 William Fords Suite 879, Port Nicoleville, KY 17382",Registered,P84684662,TAX-203-38,Unknown,No,HS,46673.81,1986.0
CIT_204,Joseph Boyd,1988-04-25,IND,"0930 Lopez Falls Apt. 374; Guerreroside; AZ 76016,",Registered,949505635,TAX_204_60,Married,No,PhD,59061.71,
CIT_205,Kevin Campbell,1947-03-22,FR,"3234 Mitchell Junctions, North Shaneborough, UT 65444", ,INVALID_the,TAX-205-10,Married,None,Doctorate,133137.2,2015.0
CIT_206,JAMES BURNS,1990-01-19,IND,"PSC 1614, Box 1811, APO AP 83108",No,266993707,,S,None,Bachelors,115664.27,
CIT_207,John Roberts,1965-02-27,India,"463 Blair Ramp Suite 260; Lake Lisa; NV 96870,",Y,884185111,TAX_207_28,Single,None,PhD,59233.4,1980.0
CIT_208,JERRY PRICE,2002-07-09,FR,"87676 May Hollow; Wilcoxhaven; IL 23140,",Yes,407465118,TAX-208-23,Unknown, ,PhD,110094.89,1966.0
CIT_209,Jessica Perkins,Dec 28 2024,US,"613 Wiley Oval, Shannonville, DC 56361",Yes,V83576334,TAX_209_12,Widowed,No,Masters,63908.82,
CIT_210,Mr. Edward Serrano,1941-07-09,Bharat,"7075 Wilson Curve Suite 151, East Frank, MS 66962",Registered,INVALID_forget,TAX-210-76,Single,No,Bachelors,38539.47,
CIT_071,Katherine Nelson,1934-10-19,America,"95701 Alexander Pike Apt. 446, Staceyshire, CA 95351",No,302796626,TAX-211-89,Unknown, ,Bachelors,14065.3,
CIT_212,Stephanie Moreno,2005-13-32,IND,"8176 Brown Burg, Petersonberg, MT 19279",Registered,T00078539,TAX-212-67,Unknown,Yes,Masters,83614.2,2000.0
CIT_213,James Herrera,1989-03-18,India,"773 Barry Walk, Kellyside, UT 68855",Y,INVALID_perform,TAX-213-57,Married, ,High School,20899.25,
CIT_214,Christopher Brooks,1986-02-25,USA,"4750 Love Spur, Silvafort, AS 44688",Registered,INVALID_season,TAX-214-09,Single,Yes,PhD,28801.75,
CIT_215,Michael Gilmore,1945-01-05,IND,"Unit 4920 Box 0136; DPO AP 83387,",Registered,276222476,TAX_215_49,Widowed, ,PhD,85269.52,
CIT_216,LAURA COLE,2001-09-04,America,"PSC 5675, Box 3757, APO AA 50459",Y,U40822262,TAX_216_89,Single,None,Masters,134396.67,
CIT_217,Alexandra Ward,1949-06-21,IND,"594 Thompson Inlet Apt. 751; Diazport; NC 05329,", ,047392662,TAX-217-77,Married, ,Masters,91514.19,
CIT_218,CHRISTOPHER ANDERSON,1999-10-16,IND,"313 Wanda Burgs, Mitchellville, ID 28076",Y,O10792077,TAX_218_95,Single,Yes,HS,42535.73,1998.0
CIT_219,VANESSA YODER,1962-03-14,US,"03336 Hall Circles; Tiffanychester; VA 63162,",N,R42966135,TAX-219-31,S,None,Masters,135279.5,
CIT_022,BRETT JOHNSON,1981-11-12,IND,"15017 Wendy Trail Apt. 253, East Juliafurt, RI 47922",Yes,B29301063,TAX-220-29,Married,Pending,PhD,116251.16,
CIT_221,Sabrina Wheeler,1950-13-32,United States,"763 Jessica Prairie, East Calvin, NC 35063",Registered,142357961,TAX-221-94,Unknown, ,High School,80932.19,
CIT_222,Patricia Short,1937-13-32,United States,"2389 Sandra Way, East James, IA 61014",Y,D46149649,,Divorced,Pending,Masters,77893.78,
CIT_223,Robert Jackson,1978-07-07,FR,"1628 Michael Crest Apt. 004; Port John; AK 82369,",Registered,P92871576,TAX-223-38,S,Pending,Bachelors,112811.56,1988.0
CIT_224,Marc Ingram,1999-01-25,Bharat,"241 Victor Turnpike Apt. 188, Deborahberg, MO 18034",Registered,070086892,TAX-224-83,Single,No,HS,93495.97,
CIT_225,Marcus Cook,1938-03-07,IND,"1012 Jennifer Mountains Apt. 657, North Nicoleburgh, IN 71705",N,INVALID_personal,TAX-225-52,Single,None,High School,79510.45,
CIT_226,Dan Stanley,1945-03-15,France,"54773 Alexandra Pine; Karlmouth; MD 23244,",Yes,681001137,TAX-226-86,Single,None,Bachelors,73903.99,
CIT_081,Bryce Stone,1988-09-06,Bharat,"369 Maddox Lodge; North Streetephanieport; AR 28527,",No,J40855274,,Divorced,No,Doctorate,29003.11,
CIT_228,EMILY SMITH,1951-08-16,United States,"3813 Spears Square, West Victorborough, MP 28083",No,INVALID_hand,TAX_228_46,Unknown, ,Masters,77364.51,
CIT_229,Michael Norman,Aug 27 2004,United States,"13728 Michael Alley; West Krystal; AL 20298,",Y,J97792379,TAX-229-30,Unknown,No,Doctorate,143904.05,
CIT_230,Amanda Mathis,1987-12-21,IND,"952 David Gateway Apt. 215, Port Lisa, WV 54946",Registered,607070178,TAX_230_36,Divorced,Pending,Doctorate,30692.78,2017.0
CIT_231,STEVEN LUCAS,1957-08-16,FRANCE,"529 Weeks Ports Apt. 164; Lake Oscarmouth; PW 07219,",No,961584013,TAX-231-33,Widowed,Yes,High School,126588.38,1967.0
CIT_232,Samuel Patel,1935-09-16,FRANCE,"029 Shaw Mill, Baileyton, MP 88444", ,INVALID_issue,TAX-232-55,Single,None,High School,121798.73,
CIT_233,Erik Martin,Nov 27 1980,FR,"8690 Rodriguez Bypass, East Brent, NV 27866",Yes,A87178881,TAX-233-00,S,None,HS,125287.03,
CIT_234,KATHY GREENE,1990-10-08,France,"7891 Kenneth Vista Suite 757, Graymouth, AL 02193", ,015882612,,Widowed,Yes,Masters,134004.72,
CIT_235,Alicia Vasquez,1953-05-20,United States,"93805 Daniel Point, Smithberg, MD 23982", ,B15746668,TAX-235-49,S,Yes,High School,75278.95,
CIT_236,Mrs. Alison Foster,1987-09-12,FR,"PSC 5443, Box 8903, APO AA 83738",N,O13800056,TAX-236-90,Widowed,Pending,Bachelors,127000.99,1987.0
CIT_237,Dr. Erin Jackson,1952-11-11,India,"3419 Clark Trafficway Suite 746; Hermanbury; GU 11411,",No,843548814,TAX-237-28,Married, ,Masters,114749.12,1970.0
CIT_238,PATRICK PARKS,2005-11-25,Bharat,"856 Adam Estate, South Rachelton, AK 68151",Yes,Y61344065,TAX-238-33,Single, ,PhD,145349.7,
CIT_239,Christopher Reed PhD,1941-03-06,United States,"50460 Cervantes Summit Apt. 664, Port Staceyton, AZ 83915", ,279379059,TAX-239-74,Unknown,Yes,Doctorate,23336.39,
CIT_240,JESSE BERRY,1967-07-20,US,"USNV Valencia, FPO AA 53693",Y,769688440,TAX-240-62,Married,Pending,PhD,81054.39,
CIT_241,Brian Hood,Mar 27 2004,India,"2994 Lisa Loop Apt. 229; Bentonland; ME 08576,",Registered,584793373,,Widowed,Yes,Doctorate,112348.06,
CIT_242,Timothy Moore,1968-04-07,India,"47496 Allen Ports; Lake Nathan; MT 16636,", ,A23381081,TAX-242-13,Widowed,Yes,PhD,75408.02,
CIT_243,MAURICE PERRY,1943-03-24,FRANCE,"66619 Clark Streetation Apt. 217; West Elizabeth; MI 88932,", ,T19661738,TAX-243-14,Divorced,Pending,PhD,148598.39,1964.0
CIT_244,RACHEL MCBRIDE,2002-04-15,IND,"Unit 6165 Box 8351, DPO AP 67001",No,039799561,TAX-244-38,Single,Yes,PhD,130124.49,1952.0
CIT_245,Tracey Cherry,1945-09-25,IND,"675 Willis Mews Apt. 168; South Coreyshire; WY 04368,", ,H78891416,TAX-245-70,Divorced,None,PhD,116500.5,
CIT_246,Angela Golden,1996-07-02,FRANCE,"365 Patel Courts Suite 360, Stevenstad, LA 90859",No,285122336,TAX-246-63,Married, ,High School,54659.87,
CIT_072,THOMAS MIRANDA,Jun 24 1986,United States,"3498 Streetout Passage; Keithtown; GU 46464,",N,L47432267,TAX_247_61,Married,None,Bachelors,15045.98,
CIT_248,Jimmy Chen,1950-07-26,FR,"40671 Streeteven Centers Suite 757; Lake Streetevenfurt; GU 16843,",Registered,I01554689,TAX_248_76,Single, ,Masters,42905.51,
CIT_249,Paul Morris,1949-06-09,USA,"4924 Jennifer Fall, South Davidtown, WV 30658",No,O65943511,TAX-249-80,Married,None,High School,132849.17,
CIT_250,Amy Mckinney,1983-03-14,IND,"70979 Nicholas Grove, Danielbury, VT 84059",Y,966253083,,Divorced,None,Doctorate,61356.44,1959.0
CIT_251,Eric Garcia,1939-05-11,France,"1364 Streetewart Hollow; Jessicaberg; WA 98662,",Y,741090285,TAX-251-04,Widowed,None,Doctorate,49062.29,
CIT_252,CHRISTOPHER KLINE,1991-11-15,IND,"1092 Melanie Islands, North Kristen, NJ 67468",N,INVALID_force,TAX_252_00,Unknown,Pending,High School,58014.08,
CIT_253,KIMBERLY LOPEZ,2000-05-01,FR,"7494 Tim River Apt. 877, Castilloland, NC 40196",N,166645607,TAX_253_20,Divorced,No,Masters,94631.58,
CIT_254,Glenn Smith,1993-11-16,IND,"07058 Murphy Ranch; East Elizabethton; OK 02408,",Yes,INVALID_federal,TAX-254-39,Widowed,Yes,PhD,74849.84,
CIT_255,JUSTIN STONE,2006-08-22,America,"Unit 1710 Box 2807, DPO AP 29132",Registered,Q80903877,TAX-255-33,Divorced,None,PhD,113888.1,
CIT_256,Gabriel Moore,1942-08-18,France,"474 Raymond Canyon, Port Martin, IN 26221", ,724781389,TAX-256-53,Married,No,Doctorate,100702.75,1938.0
CIT_257,Charles Middleton,Aug 25 1991,India,"USCGC Henderson, FPO AP 65919", ,924327433,TAX-257-88,Single,Yes,Bachelors,79547.1,
CIT_258,Gabriel Hodges,1980-10-07,US,"4127 Weiss Spur Apt. 023, Kylechester, AR 39200",Yes,S02797333,TAX-258-73,Single,No,Doctorate,117345.5,
CIT_259,Maureen Miller,1998-04-27,IND,"268 Wesley Run Suite 816; Robinsonville; OK 12825,",Registered,634730879,TAX-259-73,S,None,Bachelors,28381.7,
CIT_260,Kimberly Perez,1953-03-08,United States,"123 Davidson Loop Suite 411, Port Kristin, AS 30527", ,Q57494803,,Unknown,No,Bachelors,121349.91,
CIT_261,Andrew Benjamin,1981-08-18,India,"6229 Frost Passage, Richmondmouth, ME 20588",Y,627915255,TAX_261_34,Single,Pending,Masters,137337.47,
CIT_262,Melissa Mcpherson,1960-12-02,IND,"69461 Michelle Shoals, Lake Michaelburgh, WY 17013",Registered,INVALID_force,TAX-262-17,Divorced,None,Doctorate,59920.47,1958.0
CIT_263,Debbie Melendez,1935-01-05,France,"942 Mora Ports; Barberton; IL 33949,",N,181257109,TAX-263-94,Divorced, ,HS,46783.1,
CIT_264,CHRISTIAN MCPHERSON,1973-07-12,Bharat,"207 Cynthia Passage, Annamouth, FL 20219",Yes,INVALID_break,TAX-264-59,S,No,HS,141152.78,1969.0
CIT_265,Paul Howard,1940-01-11,United States,"6888 Rebecca Ramp Suite 461, Bethanyview, CO 85444",Registered,639884931,TAX-265-72,S, ,Masters,17197.78,
CIT_266,William Collins,1988-03-02,USA,"USNV Miller, FPO AE 65752",N,W76156177,TAX-266-79,Unknown,Yes,Bachelors,52834.13,
CIT_267,JASON BLACK,1940-06-02,India,"89117 Andres Isle Apt. 971; Markfurt; CO 21871,", ,B63453019,,S,No,Masters,148319.88,
CIT_268,Cynthia Deleon,1974-07-18,India,"4495 Justin Glen, East Scottburgh, MP 91112",Registered,B94853154,TAX_268_05,Single,No,PhD,49521.01,
CIT_269,Brianna Garcia,1981-07-09,France,"415 Walker Brooks; North Daniel; GA 29772,", ,S02611204,TAX-269-20,Unknown,No,High School,126516.62,1976.0
CIT_270,Joan Thomas,1979-10-29,India,"02507 Richard Turnpike; Mikehaven; NE 64028,",Y,264593214,TAX-270-43,Widowed,Pending,HS,-15468.0,
CIT_271,Lisa Allen,1983-11-25,IND,"95417 Courtney Isle, Port Danny, MN 15847",Y,U27323815,TAX-271-55,S,Yes,High School,147091.3,1978.0
CIT_272,Alison Clark,1997-10-05,India,"84830 Christopher Motorway; South Marissamouth; MD 61152,",N,088576779,TAX-272-46,Single,No,Masters,136078.74,
CIT_273,Philip Owen,1974-02-09,India,"676 Levine Fort Suite 760; East Matthewbury; MS 79461,",N,H91460780,TAX-273-15,S,Pending,Doctorate,109834.93,
CIT_274,ROBERT BYRD,1995-04-11,US,"35370 Sarah Port, Powellberg, WI 87541",Y,INVALID_money,TAX-274-22,S,None,High School,21480.68,
CIT_275,Robert Johnson PhD,1940-06-18,India,"73310 Gray Walk Apt. 544, Lake Sara, SC 05487",Registered,521193583,TAX-275-04,Widowed,Pending,Doctorate,89746.58,
CIT_016,STEPHANIE WRIGHT,1963-06-01,FR,"983 Emily Divide, East Shawn, MT 50965", ,X44397516,TAX-276-65,Married,Pending,High School,132438.04,
CIT_277,Benjamin Alexander,1969-02-11,Bharat,"4864 Julie Pike Apt. 514, Port Jasonton, NY 85176",Y,INVALID_stand,TAX-277-12,Single,Pending,Doctorate,60897.3,
CIT_278,ROBERT MITCHELL,2001-07-07,FRANCE,"852 Donovan Avenue, Boydmouth, WI 83994",N,565762632,TAX-278-20,S, ,High School,59000.57,2008.0
CIT_279,Amy Soto,1989-11-22,India,"358 Diane Roads Apt. 396, Deannafurt, OH 96136",N,INVALID_such,TAX-279-45,Unknown, ,Bachelors,33051.88,
CIT_280,Tyler Hayden,1941-01-21,IND,"63202 Martinez Route, Lake Clarence, KS 81616",No,T05279792,TAX-280-14,S, ,Doctorate,47238.22,
CIT_060,Joseph Baker,2003-02-05,India,"66531 George Union; East Joel; MA 98982,",Registered,055344449,TAX-281-91,Divorced,Pending,High School,61546.42,1971.0
CIT_282,JAY PRATT,1945-08-23,Bharat,"3809 Brian Radial; Annettefurt; MT 14502,",Y,M42917463,TAX-282-24,Unknown,Yes,Masters,33713.98,
CIT_283,Jessica Cruz,1968-08-09,India,"2183 Fischer Tunnel, Jasmineburgh, TN 99235", ,452443503,TAX-283-93,Widowed,Pending,PhD,76131.8,1975.0
CIT_284,Michael Olson,1998-12-21,IND,"71836 Marcus Squares Suite 231, New Nicole, ND 68771", ,J35273748,TAX-284-73,Married,Yes,Masters,105647.71,
CIT_285,Raymond Daniels,1978-05-03,America,"51914 Christian Stream, South Tammy, VA 86566",No,S98088171,TAX-285-53,Divorced,No,High School,-77850.0,
CIT_286,JAMES HODGE,1974-01-30,FR,"USNV Woodard; FPO AP 72933,", ,738659423,TAX-286-10,S, ,Bachelors,92514.0,
CIT_287,Jacob Stein,1973-10-01,FRANCE,"Unit 1375 Box 5186, DPO AA 19395",Registered,Z12186819,TAX-287-32,S,Pending,PhD,45048.88,1968.0
CIT_288,Anthony Perry,1964-08-06,FR,"418 Ashley Valleys; Davisside; ND 78605,", ,E52444513,TAX-288-22,Widowed,Pending,High School,49828.98,1961.0
CIT_289,Andrew Taylor,1963-12-06,United States,"948 Ashlee Key Apt. 161; North Toddside; WY 20826,",No,G21888972,TAX-289-21,Widowed,None,HS,66343.04,
CIT_290,Francisco Estrada,1945-10-02,France,"98753 Small Squares Suite 488, South Ethanburgh, AR 58656", ,X76619481,TAX-290-49,S,Pending,Bachelors,134675.8,
CIT_291,Kevin Turner,1994-04-23,IND,"435 Brian Mountain Apt. 931, Port Daniel, FL 82605",Yes,V59184854,TAX-291-70,Widowed,No,Doctorate,107988.06,
CIT_292,GABRIEL FRITZ,1966-12-30,India,"889 Brian Fields Apt. 968, South Troyview, AL 04708",Y,R67428517,TAX-292-75,Divorced,Yes,High School,58836.53,
CIT_293,JEFFREY HEBERT,1984-09-21,India,"608 James Mission; Johnfort; OK 29909,",Registered,W41746759,TAX-293-82,Widowed,Pending,Masters,23299.53,1976.0
CIT_294,Dana Roth,1995-03-30,FRANCE,"8887 Johnson Circles; Amandaview; MN 45643,",N,301067880,TAX_294_58,Single,None,Doctorate,68268.79,1990.0
CIT_295,Rachel Winters,1947-13-32,India,"2296 Christopher Walk Apt. 908, East Elizabethchester, AK 41796",N,692413392,TAX-295-79,Divorced,Yes,PhD,69841.35,1995.0
CIT_296,Samantha Jenkins,2002-02-11,United States,"5509 Mooney Manor; Damonport; NJ 63608,", ,848954472,TAX-296-98,Divorced,No,PhD,89033.95,
CIT_297,KAYLA JOHNSON,1967-11-26,US,"42054 Simpson Forge, East Lindafurt, WV 70882",No,A24129776,TAX-297-84,S, ,PhD,46058.38,
CIT_298,CAROLYN LIN,2001-05-25,USA,"5872 Christensen Parkways Apt. 047; Davidton; IA 73253,",Registered,INVALID_let,TAX_298_37,Single,Pending,Masters,100754.48,
CIT_299,Jennifer Bailey,1934-04-08,IND,"32881 Jones Underpass Suite 090; Lopezberg; SC 61515,",No,G64529084,TAX-299-80,Single,Yes,PhD,103730.72,1966.0
CIT_300,Jason Williams,2002-13-32,FR,"7320 Jessica Freeway Apt. 524; Lake Matthewburgh; WV 84527,",Y,INVALID_however,,Married,Yes,HS,83164.07,1968.0
CIT_301,JOHN THOMPSON JR.,1988-07-16,US,"37739 Taylor Lakes, West Susanberg, SC 98336",Y,INVALID_stop,TAX-301-22,Widowed, ,Doctorate,31846.1,
CIT_302,Denise Duarte,1946-05-07,Bharat,"81064 Valentine Harbor Suite 766, North Bretttown, AS 56171",Registered,W67761184,TAX-302-13,Divorced,None,PhD,98063.16,
CIT_303,BRIAN HARRISON,2004-07-03,India,"9107 James Mission; East Janet; RI 19705,", ,INVALID_three,TAX-303-86,Married,None,Masters,37095.11,
CIT_304,Carla Hale,1963-05-15,FRANCE,"PSC 6461, Box 8889, APO AP 69776", ,INVALID_phone,TAX-304-90,Unknown,No,Masters,107420.69,
CIT_305,Joseph Kirk,1977-10-12,India,"688 Gordon Parkways Apt. 250; Thomasland; CA 21876,",Registered,529779858,TAX-305-56,Widowed,None,Masters,118387.63,
CIT_306,WANDA ROSARIO,1993-11-02,Bharat,"3303 Juan Route Apt. 661, Madisonhaven, GA 59672", ,Q55272437,TAX-306-25,S,Yes,Masters,59455.34,
CIT_307,Danny Jackson,1948-11-08,US,"39437 Renee Crescent, Stephensonside, MS 27601", ,K88954202,TAX-307-51,Single, ,Doctorate,136852.94,
CIT_308,Hayley Chavez,1999-05-31,Bharat,"3405 Taylor Via Apt. 028, Torreschester, ID 59274", ,195338824,TAX-308-86,S,No,PhD,149481.44,1990.0
CIT_046,KIMBERLY MILLER,2005-09-15,US,"331 Amy Falls Apt. 066, Ayalamouth, ND 87190",Registered,S21123099,TAX-309-60,Divorced,Yes,PhD,133390.6,
CIT_310,Karen Carter,1948-04-18,America,"64132 Carroll Row; Davismouth; PR 18395,",N,V28208213,TAX_310_90,S,Yes,Bachelors,114839.22,
CIT_311,Kari Smith,1969-09-04,IND,"1993 Michael Port Apt. 763; Nolanmouth; GA 76014,",Y,P11777796,TAX-311-29,S,No,PhD,107983.5,
CIT_312,Crystal Park,1960-07-28,FRANCE,"1006 Robertson View Apt. 014, New Anthonyberg, TN 29771",Registered,Q28261853,TAX-312-12,Widowed,No,PhD,19009.61,2000.0
