citizenid,name,birthdate,nationality,address,votingstatus,passportnumber,taxid,maritalstatus,criminalrecord,educationlevel,income,immigrationyear
CIT_161,Jeffrey Martin,1971-08-23,India,"97933 Shelby Isle Suite 529, New Megan, CO 31734,",Registered,011166388,TAX-161-21,Divorced,Yes,Doctorate,16605.58,
CIT_162,Jeremy Macias,1965-05-31,France,"385 Angela Station, West Theresa, AL 87938",Not Registered,475352160,TAX-162-69,UNKNOWN,Yes,Bachelors,119936.73,
CIT_163,Christina Davenport,1975-11-29,France,"082 Holmes Glens Suite 551, Thomastown, IA 35293",Registered,UNKNOWN,UNKNOWN,Single,None,High School,61695.87,
CIT_164,Caroline Thompson,1935-09-02,France,"PSC 2540, Box 2115, APO AE 15918",Registered,555152200,TAX-164-96,Divorced,None,Bachelors,71394.87,
CIT_165,John Lynch,1960-11-15,France,"892 Perkins Dam Suite 453, Nicoleland, PA 29186",Registered,775062402,TAX-165-49,UNKNOWN,None,Masters,68818.16,1954.0
CIT_166,Kimberly Scott,1967-11-30,India,"690 Jacob Vista, Pinedahaven, NJ 20300,",Registered,410797538,TAX-166-34,Divorced,None,High School,42131.99,
CIT_167,Kelly Villegas,1964-09-17,United States,"327 Jessica River Apt. 309, Chenshire, NC 69453",Registered,228441949,TAX-167-49,Divorced,None,High School,142524.48,
CIT_168,Rick Hunter,1980-06-25,United States,"USS Bartlett, FPO AA 14443",Registered,UNKNOWN,TAX-168-05,Widowed,None,Masters,87190.27,
CIT_169,Rachael Thompson,1941-07-20,India,"267 Williamson Stravenue, Lake Kristinamouth, MA 18102",Not Registered,UNKNOWN,TAX-169-69,Divorced,Yes,Masters,58687.06,
CIT_170,Brooke Henderson,1984-07-03,France,"7435 William Prairie Suite 753, Reevesview, PW 92310",Not Registered,850593548,TAX-170-38,Widowed,None,Doctorate,115364.35,
CIT_171,Kathleen Rhodes,1936-01-03,France,"79111 Brian Crossroad, West Darrenberg, CO 24246,",Registered,B20165938,TAX-171-78,Widowed,Yes,Masters,84279.08,
CIT_172,Thomas Mack,1969-11-20,France,"674 Michelle Gateway, South Alexandra, OR 38159",Registered,UNKNOWN,TAX-172-49,Single,None,PhD,98379.27,1997.0
CIT_173,John Martin,1977-11-23,France,"4373 Richard Trace Apt. 660, Camachoborough, WI 46353",Registered,UNKNOWN,TAX-173-59,Single,None,Masters,110192.58,
CIT_174,Jesse Weber,1956-12-25,France,"51886 Hartman Drives Apt. 184, North Streetacybury, FL 86544,",Registered,UNKNOWN,TAX-174-94,Divorced,None,Masters,13665.38,1965.0
CIT_175,Rebekah Kirby,1997-09-29,India,"49158 Sexton Landing, North Donna, GU 91754",Not Registered,021043416,TAX-175-77,Single,None,High School,54028.47,1986.0
CIT_176,Robert Osborne,1979-04-12,France,"3582 Colon Grove, Ericaberg, PR 22548",Registered,746660468,TAX-176-32,Divorced,None,Masters,11332.6,
CIT_177,Ms. Jennifer Nelson,1939-07-15,France,"17030 Sullivan Summit, Elizabethland, ME 75495",Registered,491434787,TAX-177-82,Widowed,None,PhD,77731.98,1954.0
CIT_178,Edward Shah,1987-11-26,United States,"8095 Herrera Ridges, North Karenberg, MI 36489",Not Registered,533738601,TAX-178-77,UNKNOWN,Pending,Masters,96978.33,
CIT_179,Sophia Farmer Md,1953-01-05,United States,"134 Franklin Mill, South Robertmouth, MO 32419",Registered,L89444709,TAX-179-07,Divorced,None,High School,19745.77,
CIT_180,Madison Ellison,1955-12-05,United States,"208 Hansen Lodge Suite 584, Lake Richard, ND 56816",Registered,U73849965,TAX-180-09,UNKNOWN,Pending,Doctorate,35278.81,
CIT_181,George Gibson,1982-04-24,United States,"60896 Bell Branch, Port Jeremyfurt, VA 13801",Registered,825311583,TAX-181-79,Divorced,None,High School,66370.27,
CIT_182,Christina Hamilton,1979-01-01,India,"029 Adams Mission, Samanthastad, SC 25824",Not Registered,544107428,TAX-182-52,UNKNOWN,None,High School,116429.86,
CIT_183,Elizabeth Clark,1946-09-17,France,"1277 Alec Viaduct Suite 859, Brycetown, CT 53987",Registered,165300879,TAX-183-12,Single,None,High School,75105.34,
CIT_184,James Knox,1975-04-11,India,"Unit 3898 Box 4709, DPO AE 98599,",Registered,UNKNOWN,TAX-184-86,Married,Pending,Doctorate,136092.96,1956.0
CIT_185,Kaitlyn Beck,1969-01-01,India,"65103 Martin Ports Suite 133, New Vanessafort, PA 15421",Registered,036158953,UNKNOWN,Divorced,None,Masters,149525.0,
CIT_186,Mary Clark,1964-02-09,India,"030 Kristen Tunnel Apt. 574, Nathanielborough, PA 76749",Not Registered,158169220,TAX-186-82,Single,Pending,High School,62017.29,
CIT_187,Antonio Garza,1974-07-20,France,"87415 Mcguire Fords, Anthonybury, ID 16492",Registered,UNKNOWN,TAX-187-54,UNKNOWN,None,High School,114329.06,
CIT_188,Maria Gonzalez,1965-10-22,India,"1415 Leslie Meadow Suite 378, Jenniferport, PR 52716",Registered,UNKNOWN,TAX-188-44,UNKNOWN,None,Masters,140465.33,
CIT_189,Nicole Torres,1968-11-20,France,"942 Alexander Rest, West Neil, VT 75731",Registered,UNKNOWN,TAX-189-23,Widowed,None,Doctorate,107927.71,1962.0
CIT_190,Jonathan Carter,1983-11-28,United States,"1709 Todd Ports, North Alextown, WA 53132,",Registered,023978851,TAX-190-41,UNKNOWN,None,Masters,145984.98,
CIT_191,Audrey Boyle,1974-01-01,United States,"5916 Erika Terrace Apt. 120, Garciaton, OK 56211",Registered,UNKNOWN,TAX-191-37,Divorced,Yes,High School,95599.48,
CIT_192,Susan Jackson Md,2002-01-01,India,"754 Jessica Freeway, Tatechester, PA 27974,",Registered,UNKNOWN,TAX-192-07,Widowed,None,Masters,138915.68,1969.0
CIT_193,Anthony George,2000-01-01,United States,"293 Sheila Track Suite 201, Lake Robertbury, FM 66816",Registered,F55365053,TAX-193-38,UNKNOWN,None,PhD,60214.11,
CIT_194,Misty Larson,1994-08-15,United States,"5449 Oliver Spring, New Steven, OR 99564",Registered,H62487333,TAX-194-24,Single,None,PhD,98182.3,
CIT_195,Kimberly Johnson,1963-08-07,France,"328 Singleton Canyon, Raymouth, AL 21409,",Registered,V11149303,TAX-195-31,Married,Pending,High School,120297.4,
CIT_021,Jennifer Chung,1983-03-05,India,"0328 Clayton Orchard, Castroside, NC 33181",Not Registered,UNKNOWN,TAX-196-55,Married,None,High School,67916.82,1981.0
CIT_197,Michelle Smith,1938-10-30,France,"87856 Amanda Locks Suite 551, New Jonathon, MH 99652",Registered,039790215,TAX-197-97,Divorced,None,High School,146750.34,1956.0
CIT_011,Travis Gonzalez,1986-03-11,India,"PSC 6182, Box 0589, APO AP 53960",Registered,056104733,TAX-198-99,Single,None,High School,136436.1,
CIT_199,Donald Gonzalez,1973-08-03,France,"191 Russell Route Apt. 868, East Ethan, ME 78784",Not Registered,500566354,TAX-199-99,Divorced,None,High School,134422.78,1985.0
CIT_200,Meghan Ramirez,1980-07-08,France,"923 Faulkner Meadows Suite 548, South Taylor, ID 14496",Registered,102712639,TAX-200-13,Single,None,High School,-8387.0,
CIT_201,Christopher Lowe,1958-02-06,France,"60175 Jones Passage, Luisbury, LA 55918,",Registered,UNKNOWN,TAX-201-61,Divorced,None,Masters,131332.55,
CIT_202,Erin Porter,1977-06-09,France,"256 Porter Path Apt. 413, Crystalland, FL 42011",Not Registered,388432196,TAX-202-90,Single,Yes,High School,120817.44,
CIT_203,Anthony Goodwin,2000-06-10,India,"472 William Fords Suite 879, Port Nicoleville, KY 17382",Registered,P84684662,TAX-203-38,UNKNOWN,None,High School,46673.81,1986.0
CIT_204,Joseph Boyd,1988-04-25,India,"0930 Lopez Falls Apt. 374, Guerreroside, AZ 76016,",Registered,949505635,TAX-204-60,Married,None,PhD,59061.71,
CIT_205,Kevin Campbell,1947-03-22,France,"3234 Mitchell Junctions, North Shaneborough, UT 65444",Registered,UNKNOWN,TAX-205-10,Married,None,Doctorate,133137.2,2015.0
CIT_206,James Burns,1990-01-19,India,"PSC 1614, Box 1811, APO AP 83108",Not Registered,266993707,UNKNOWN,Single,None,Bachelors,115664.27,
CIT_207,John Roberts,1965-02-27,India,"463 Blair Ramp Suite 260, Lake Lisa, NV 96870,",Registered,884185111,TAX-207-28,Single,None,PhD,59233.4,1980.0
CIT_208,Jerry Price,2002-07-09,France,"87676 May Hollow, Wilcoxhaven, IL 23140,",Registered,407465118,TAX-208-23,UNKNOWN,None,PhD,110094.89,1966.0
CIT_209,Jessica Perkins,2024-12-28,United States,"613 Wiley Oval, Shannonville, DC 56361",Registered,V83576334,TAX-209-12,Widowed,None,Masters,63908.82,
CIT_210,Mr. Edward Serrano,1941-07-09,India,"7075 Wilson Curve Suite 151, East Frank, MS 66962",Registered,UNKNOWN,TAX-210-76,Single,None,Bachelors,38539.47,
CIT_071,Katherine Nelson,1934-10-19,United States,"95701 Alexander Pike Apt. 446, Staceyshire, CA 95351",Not Registered,302796626,TAX-211-89,UNKNOWN,None,Bachelors,14065.3,
CIT_212,Stephanie Moreno,2006-01-01,India,"8176 Brown Burg, Petersonberg, MT 19279",Registered,T00078539,TAX-212-67,UNKNOWN,Yes,Masters,83614.2,2000.0
CIT_213,James Herrera,1989-03-18,India,"773 Barry Walk, Kellyside, UT 68855",Registered,UNKNOWN,TAX-213-57,Married,None,High School,20899.25,
CIT_214,Christopher Brooks,1986-02-25,United States,"4750 Love Spur, Silvafort, AS 44688",Registered,UNKNOWN,TAX-214-09,Single,Yes,PhD,28801.75,
CIT_215,Michael Gilmore,1945-01-05,India,"Unit 4920 Box 0136, DPO AP 83387,",Registered,276222476,TAX-215-49,Widowed,None,PhD,85269.52,
CIT_216,Laura Cole,2001-09-04,United States,"PSC 5675, Box 3757, APO AA 50459",Registered,U40822262,TAX-216-89,Single,None,Masters,134396.67,
CIT_217,Alexandra Ward,1949-06-21,India,"594 Thompson Inlet Apt. 751, Diazport, NC 05329,",Registered,047392662,TAX-217-77,Married,None,Masters,91514.19,
CIT_218,Christopher Anderson,1999-10-16,India,"313 Wanda Burgs, Mitchellville, ID 28076",Registered,O10792077,TAX-218-95,Single,Yes,High School,42535.73,1998.0
CIT_219,Vanessa Yoder,1962-03-14,United States,"03336 Hall Circles, Tiffanychester, VA 63162,",Not Registered,R42966135,TAX-219-31,Single,None,Masters,135279.5,
CIT_022,Brett Johnson,1981-11-12,India,"15017 Wendy Trail Apt. 253, East Juliafurt, RI 47922",Registered,B29301063,TAX-220-29,Married,Pending,PhD,116251.16,
CIT_221,Sabrina Wheeler,1951-01-01,United States,"763 Jessica Prairie, East Calvin, NC 35063",Registered,142357961,TAX-221-94,UNKNOWN,None,High School,80932.19,
CIT_222,Patricia Short,1938-01-01,United States,"2389 Sandra Way, East James, IA 61014",Registered,D46149649,UNKNOWN,Divorced,Pending,Masters,77893.78,
CIT_223,Robert Jackson,1978-07-07,France,"1628 Michael Crest Apt. 004, Port John, AK 82369,",Registered,P92871576,TAX-223-38,Single,Pending,Bachelors,112811.56,1988.0
CIT_224,Marc Ingram,1999-01-25,India,"241 Victor Turnpike Apt. 188, Deborahberg, MO 18034",Registered,070086892,TAX-224-83,Single,None,High School,93495.97,
CIT_225,Marcus Cook,1938-03-07,India,"1012 Jennifer Mountains Apt. 657, North Nicoleburgh, IN 71705",Not Registered,UNKNOWN,TAX-225-52,Single,None,High School,79510.45,
CIT_226,Dan Stanley,1945-03-15,France,"54773 Alexandra Pine, Karlmouth, MD 23244,",Registered,681001137,TAX-226-86,Single,None,Bachelors,73903.99,
CIT_081,Bryce Stone,1988-09-06,India,"369 Maddox Lodge, North Streetephanieport, AR 28527,",Not Registered,J40855274,UNKNOWN,Divorced,None,Doctorate,29003.11,
CIT_228,Emily Smith,1951-08-16,United States,"3813 Spears Square, West Victorborough, MP 28083",Not Registered,UNKNOWN,TAX-228-46,UNKNOWN,None,Masters,77364.51,
CIT_229,Michael Norman,2004-08-27,United States,"13728 Michael Alley, West Krystal, AL 20298,",Registered,J97792379,TAX-229-30,UNKNOWN,None,Doctorate,143904.05,
CIT_230,Amanda Mathis,1987-12-21,India,"952 David Gateway Apt. 215, Port Lisa, WV 54946",Registered,607070178,TAX-230-36,Divorced,Pending,Doctorate,30692.78,2017.0
CIT_231,Steven Lucas,1957-08-16,France,"529 Weeks Ports Apt. 164, Lake Oscarmouth, PW 07219,",Not Registered,961584013,TAX-231-33,Widowed,Yes,High School,126588.38,1967.0
CIT_232,Samuel Patel,1935-09-16,France,"029 Shaw Mill, Baileyton, MP 88444",Registered,UNKNOWN,TAX-232-55,Single,None,High School,121798.73,
CIT_233,Erik Martin,1980-11-27,France,"8690 Rodriguez Bypass, East Brent, NV 27866",Registered,A87178881,TAX-233-00,Single,None,High School,125287.03,
CIT_234,Kathy Greene,1990-10-08,France,"7891 Kenneth Vista Suite 757, Graymouth, AL 02193",Registered,015882612,UNKNOWN,Widowed,Yes,Masters,134004.72,
CIT_235,Alicia Vasquez,1953-05-20,United States,"93805 Daniel Point, Smithberg, MD 23982",Registered,B15746668,TAX-235-49,Single,Yes,High School,75278.95,
CIT_236,Mrs. Alison Foster,1987-09-12,France,"PSC 5443, Box 8903, APO AA 83738",Not Registered,O13800056,TAX-236-90,Widowed,Pending,Bachelors,127000.99,1987.0
CIT_237,Dr. Erin Jackson,1952-11-11,India,"3419 Clark Trafficway Suite 746, Hermanbury, GU 11411,",Not Registered,843548814,TAX-237-28,Married,None,Masters,114749.12,1970.0
CIT_238,Patrick Parks,2005-11-25,India,"856 Adam Estate, South Rachelton, AK 68151",Registered,Y61344065,TAX-238-33,Single,None,PhD,145349.7,
CIT_239,Christopher Reed Phd,1941-03-06,United States,"50460 Cervantes Summit Apt. 664, Port Staceyton, AZ 83915",Registered,279379059,TAX-239-74,UNKNOWN,Yes,Doctorate,23336.39,
CIT_240,Jesse Berry,1967-07-20,United States,"USNV Valencia, FPO AA 53693",Registered,769688440,TAX-240-62,Married,Pending,PhD,81054.39,
CIT_241,Brian Hood,2004-03-27,India,"2994 Lisa Loop Apt. 229, Bentonland, ME 08576,",Registered,584793373,UNKNOWN,Widowed,Yes,Doctorate,112348.06,
CIT_242,Timothy Moore,1968-04-07,India,"47496 Allen Ports, Lake Nathan, MT 16636,",Registered,A23381081,TAX-242-13,Widowed,Yes,PhD,75408.02,
CIT_243,Maurice Perry,1943-03-24,France,"66619 Clark Streetation Apt. 217, West Elizabeth, MI 88932,",Registered,T19661738,TAX-243-14,Divorced,Pending,PhD,148598.39,1964.0
CIT_244,Rachel Mcbride,2002-04-15,India,"Unit 6165 Box 8351, DPO AP 67001",Not Registered,039799561,TAX-244-38,Single,Yes,PhD,130124.49,1952.0
CIT_245,Tracey Cherry,1945-09-25,India,"675 Willis Mews Apt. 168, South Coreyshire, WY 04368,",Registered,H78891416,TAX-245-70,Divorced,None,PhD,116500.5,
CIT_246,Angela Golden,1996-07-02,France,"365 Patel Courts Suite 360, Stevenstad, LA 90859",Not Registered,285122336,TAX-246-63,Married,None,High School,54659.87,
CIT_072,Thomas Miranda,1986-06-24,United States,"3498 Streetout Passage, Keithtown, GU 46464,",Not Registered,L47432267,TAX-247-61,Married,None,Bachelors,15045.98,
CIT_248,Jimmy Chen,1950-07-26,France,"40671 Streeteven Centers Suite 757, Lake Streetevenfurt, GU 16843,",Registered,I01554689,TAX-248-76,Single,None,Masters,42905.51,
CIT_249,Paul Morris,1949-06-09,United States,"4924 Jennifer Fall, South Davidtown, WV 30658",Not Registered,O65943511,TAX-249-80,Married,None,High School,132849.17,
CIT_250,Amy Mckinney,1983-03-14,India,"70979 Nicholas Grove, Danielbury, VT 84059",Registered,966253083,UNKNOWN,Divorced,None,Doctorate,61356.44,1959.0
CIT_251,Eric Garcia,1939-05-11,France,"1364 Streetewart Hollow, Jessicaberg, WA 98662,",Registered,741090285,TAX-251-04,Widowed,None,Doctorate,49062.29,
CIT_252,Christopher Kline,1991-11-15,India,"1092 Melanie Islands, North Kristen, NJ 67468",Not Registered,UNKNOWN,TAX-252-00,UNKNOWN,Pending,High School,58014.08,
CIT_253,Kimberly Lopez,2000-05-01,France,"7494 Tim River Apt. 877, Castilloland, NC 40196",Not Registered,166645607,TAX-253-20,Divorced,None,Masters,94631.58,
CIT_254,Glenn Smith,1993-11-16,India,"07058 Murphy Ranch, East Elizabethton, OK 02408,",Registered,UNKNOWN,TAX-254-39,Widowed,Yes,PhD,74849.84,
CIT_255,Justin Stone,2006-08-22,United States,"Unit 1710 Box 2807, DPO AP 29132",Registered,Q80903877,TAX-255-33,Divorced,None,PhD,113888.1,
CIT_256,Gabriel Moore,1942-08-18,France,"474 Raymond Canyon, Port Martin, IN 26221",Registered,724781389,TAX-256-53,Married,None,Doctorate,100702.75,1938.0
CIT_257,Charles Middleton,1991-08-25,India,"USCGC Henderson, FPO AP 65919",Registered,924327433,TAX-257-88,Single,Yes,Bachelors,79547.1,
CIT_258,Gabriel Hodges,1980-10-07,United States,"4127 Weiss Spur Apt. 023, Kylechester, AR 39200",Registered,S02797333,TAX-258-73,Single,None,Doctorate,117345.5,
CIT_259,Maureen Miller,1998-04-27,India,"268 Wesley Run Suite 816, Robinsonville, OK 12825,",Registered,634730879,TAX-259-73,Single,None,Bachelors,28381.7,
CIT_260,Kimberly Perez,1953-03-08,United States,"123 Davidson Loop Suite 411, Port Kristin, AS 30527",Registered,Q57494803,UNKNOWN,UNKNOWN,None,Bachelors,121349.91,
CIT_261,Andrew Benjamin,1981-08-18,India,"6229 Frost Passage, Richmondmouth, ME 20588",Registered,627915255,TAX-261-34,Single,Pending,Masters,137337.47,
CIT_262,Melissa Mcpherson,1960-12-02,India,"69461 Michelle Shoals, Lake Michaelburgh, WY 17013",Registered,UNKNOWN,TAX-262-17,Divorced,None,Doctorate,59920.47,1958.0
CIT_263,Debbie Melendez,1935-01-05,France,"942 Mora Ports, Barberton, IL 33949,",Not Registered,181257109,TAX-263-94,Divorced,None,High School,46783.1,
CIT_264,Christian Mcpherson,1973-07-12,India,"207 Cynthia Passage, Annamouth, FL 20219",Registered,UNKNOWN,TAX-264-59,Single,None,High School,141152.78,1969.0
CIT_265,Paul Howard,1940-01-11,United States,"6888 Rebecca Ramp Suite 461, Bethanyview, CO 85444",Registered,639884931,TAX-265-72,Single,None,Masters,17197.78,
CIT_266,William Collins,1988-03-02,United States,"USNV Miller, FPO AE 65752",Not Registered,W76156177,TAX-266-79,UNKNOWN,Yes,Bachelors,52834.13,
CIT_267,Jason Black,1940-06-02,India,"89117 Andres Isle Apt. 971, Markfurt, CO 21871,",Registered,B63453019,UNKNOWN,Single,None,Masters,148319.88,
CIT_268,Cynthia Deleon,1974-07-18,India,"4495 Justin Glen, East Scottburgh, MP 91112",Registered,B94853154,TAX-268-05,Single,None,PhD,49521.01,
CIT_269,Brianna Garcia,1981-07-09,France,"415 Walker Brooks, North Daniel, GA 29772,",Registered,S02611204,TAX-269-20,UNKNOWN,None,High School,126516.62,1976.0
CIT_270,Joan Thomas,1979-10-29,India,"02507 Richard Turnpike, Mikehaven, NE 64028,",Registered,264593214,TAX-270-43,Widowed,Pending,High School,-15468.0,
CIT_271,Lisa Allen,1983-11-25,India,"95417 Courtney Isle, Port Danny, MN 15847",Registered,U27323815,TAX-271-55,Single,Yes,High School,147091.3,1978.0
CIT_272,Alison Clark,1997-10-05,India,"84830 Christopher Motorway, South Marissamouth, MD 61152,",Not Registered,088576779,TAX-272-46,Single,None,Masters,136078.74,
CIT_273,Philip Owen,1974-02-09,India,"676 Levine Fort Suite 760, East Matthewbury, MS 79461,",Not Registered,H91460780,TAX-273-15,Single,Pending,Doctorate,109834.93,
CIT_274,Robert Byrd,1995-04-11,United States,"35370 Sarah Port, Powellberg, WI 87541",Registered,UNKNOWN,TAX-274-22,Single,None,High School,21480.68,
CIT_275,Robert Johnson Phd,1940-06-18,India,"73310 Gray Walk Apt. 544, Lake Sara, SC 05487",Registered,521193583,TAX-275-04,Widowed,Pending,Doctorate,89746.58,
CIT_016,Stephanie Wright,1963-06-01,France,"983 Emily Divide, East Shawn, MT 50965",Registered,X44397516,TAX-276-65,Married,Pending,High School,132438.04,
CIT_277,Benjamin Alexander,1969-02-11,India,"4864 Julie Pike Apt. 514, Port Jasonton, NY 85176",Registered,UNKNOWN,TAX-277-12,Single,Pending,Doctorate,60897.3,
CIT_278,Robert Mitchell,2001-07-07,France,"852 Donovan Avenue, Boydmouth, WI 83994",Not Registered,565762632,TAX-278-20,Single,None,High School,59000.57,2008.0
CIT_279,Amy Soto,1989-11-22,India,"358 Diane Roads Apt. 396, Deannafurt, OH 96136",Not Registered,UNKNOWN,TAX-279-45,UNKNOWN,None,Bachelors,33051.88,
CIT_280,Tyler Hayden,1941-01-21,India,"63202 Martinez Route, Lake Clarence, KS 81616",Not Registered,T05279792,TAX-280-14,Single,None,Doctorate,47238.22,
CIT_060,Joseph Baker,2003-02-05,India,"66531 George Union, East Joel, MA 98982,",Registered,055344449,TAX-281-91,Divorced,Pending,High School,61546.42,1971.0
CIT_282,Jay Pratt,1945-08-23,India,"3809 Brian Radial, Annettefurt, MT 14502,",Registered,M42917463,TAX-282-24,UNKNOWN,Yes,Masters,33713.98,
CIT_283,Jessica Cruz,1968-08-09,India,"2183 Fischer Tunnel, Jasmineburgh, TN 99235",Registered,452443503,TAX-283-93,Widowed,Pending,PhD,76131.8,1975.0
CIT_284,Michael Olson,1998-12-21,India,"71836 Marcus Squares Suite 231, New Nicole, ND 68771",Registered,J35273748,TAX-284-73,Married,Yes,Masters,105647.71,
CIT_285,Raymond Daniels,1978-05-03,United States,"51914 Christian Stream, South Tammy, VA 86566",Not Registered,S98088171,TAX-285-53,Divorced,None,High School,-77850.0,
CIT_286,James Hodge,1974-01-30,France,"USNV Woodard, FPO AP 72933,",Registered,738659423,TAX-286-10,Single,None,Bachelors,92514.0,
CIT_287,Jacob Stein,1973-10-01,France,"Unit 1375 Box 5186, DPO AA 19395",Registered,Z12186819,TAX-287-32,Single,Pending,PhD,45048.88,1968.0
